id,cinema_id,date,time,source,created_at,updated_at,movie_id
15696,6,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"18:05:00","atmovies",Wed May 14 2025 19:40:30 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:30 GMT+0800 (Taipei Standard Time),29
15697,6,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"21:00:00","atmovies",Wed May 14 2025 19:40:30 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:30 GMT+0800 (Taipei Standard Time),7
15698,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"15:00:00","atmovies",Wed May 14 2025 19:40:31 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:31 GMT+0800 (Taipei Standard Time),120
15699,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"17:30:00","atmovies",Wed May 14 2025 19:40:31 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:31 GMT+0800 (Taipei Standard Time),120
15700,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"20:00:00","atmovies",Wed May 14 2025 19:40:31 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:31 GMT+0800 (Taipei Standard Time),120
15701,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"22:40:00","atmovies",Wed May 14 2025 19:40:31 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:31 GMT+0800 (Taipei Standard Time),120
15702,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"10:00:00","atmovies",Wed May 14 2025 19:40:31 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:31 GMT+0800 (Taipei Standard Time),144
15703,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"10:40:00","atmovies",Wed May 14 2025 19:40:31 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:31 GMT+0800 (Taipei Standard Time),144
15704,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"12:10:00","atmovies",Wed May 14 2025 19:40:32 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:32 GMT+0800 (Taipei Standard Time),144
15705,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"12:50:00","atmovies",Wed May 14 2025 19:40:32 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:32 GMT+0800 (Taipei Standard Time),144
15706,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"14:20:00","atmovies",Wed May 14 2025 19:40:32 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:32 GMT+0800 (Taipei Standard Time),144
15707,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"15:00:00","atmovies",Wed May 14 2025 19:40:32 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:32 GMT+0800 (Taipei Standard Time),144
15708,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"16:30:00","atmovies",Wed May 14 2025 19:40:32 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:32 GMT+0800 (Taipei Standard Time),144
15709,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"17:10:00","atmovies",Wed May 14 2025 19:40:32 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:32 GMT+0800 (Taipei Standard Time),144
15710,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"18:40:00","atmovies",Wed May 14 2025 19:40:32 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:32 GMT+0800 (Taipei Standard Time),144
15711,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"19:20:00","atmovies",Wed May 14 2025 19:40:32 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:32 GMT+0800 (Taipei Standard Time),144
15712,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"20:50:00","atmovies",Wed May 14 2025 19:40:32 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:32 GMT+0800 (Taipei Standard Time),144
15713,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"21:30:00","atmovies",Wed May 14 2025 19:40:32 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:32 GMT+0800 (Taipei Standard Time),144
15714,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"23:00:00","atmovies",Wed May 14 2025 19:40:32 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:32 GMT+0800 (Taipei Standard Time),144
15715,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"15:30:00","atmovies",Wed May 14 2025 19:40:32 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:32 GMT+0800 (Taipei Standard Time),49
15716,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"19:10:00","atmovies",Wed May 14 2025 19:40:32 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:32 GMT+0800 (Taipei Standard Time),49
15717,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"22:50:00","atmovies",Wed May 14 2025 19:40:32 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:32 GMT+0800 (Taipei Standard Time),49
15718,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"15:00:00","atmovies",Wed May 14 2025 19:40:33 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:33 GMT+0800 (Taipei Standard Time),21
15719,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"18:30:00","atmovies",Wed May 14 2025 19:40:33 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:33 GMT+0800 (Taipei Standard Time),21
15720,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"22:30:00","atmovies",Wed May 14 2025 19:40:33 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:33 GMT+0800 (Taipei Standard Time),21
15721,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"10:00:00","atmovies",Wed May 14 2025 19:40:33 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:33 GMT+0800 (Taipei Standard Time),116
15722,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"12:20:00","atmovies",Wed May 14 2025 19:40:33 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:33 GMT+0800 (Taipei Standard Time),116
15723,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"14:40:00","atmovies",Wed May 14 2025 19:40:33 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:33 GMT+0800 (Taipei Standard Time),116
15724,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"17:00:00","atmovies",Wed May 14 2025 19:40:33 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:33 GMT+0800 (Taipei Standard Time),116
15725,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"19:20:00","atmovies",Wed May 14 2025 19:40:33 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:33 GMT+0800 (Taipei Standard Time),116
15726,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"21:40:00","atmovies",Wed May 14 2025 19:40:33 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:33 GMT+0800 (Taipei Standard Time),116
15727,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"23:00:00","atmovies",Wed May 14 2025 19:40:33 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:33 GMT+0800 (Taipei Standard Time),116
15728,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"12:30:00","atmovies",Wed May 14 2025 19:40:33 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:33 GMT+0800 (Taipei Standard Time),40
15729,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"20:00:00","atmovies",Wed May 14 2025 19:40:33 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:33 GMT+0800 (Taipei Standard Time),40
15730,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"22:30:00","atmovies",Wed May 14 2025 19:40:33 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:33 GMT+0800 (Taipei Standard Time),40
15731,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"16:00:00","atmovies",Wed May 14 2025 19:40:33 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:33 GMT+0800 (Taipei Standard Time),27
15732,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"20:30:00","atmovies",Wed May 14 2025 19:40:33 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:33 GMT+0800 (Taipei Standard Time),27
15733,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"10:00:00","atmovies",Wed May 14 2025 19:40:34 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:34 GMT+0800 (Taipei Standard Time),120
15734,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"15:00:00","atmovies",Wed May 14 2025 19:40:34 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:34 GMT+0800 (Taipei Standard Time),120
15735,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"20:30:00","atmovies",Wed May 14 2025 19:40:34 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:34 GMT+0800 (Taipei Standard Time),120
15736,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"23:00:00","atmovies",Wed May 14 2025 19:40:34 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:34 GMT+0800 (Taipei Standard Time),120
15737,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"15:20:00","atmovies",Wed May 14 2025 19:40:34 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:34 GMT+0800 (Taipei Standard Time),5
15738,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"18:00:00","atmovies",Wed May 14 2025 19:40:34 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:34 GMT+0800 (Taipei Standard Time),5
15739,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"22:40:00","atmovies",Wed May 14 2025 19:40:34 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:34 GMT+0800 (Taipei Standard Time),5
15740,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"17:00:00","atmovies",Wed May 14 2025 19:40:34 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:34 GMT+0800 (Taipei Standard Time),65
15741,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"20:50:00","atmovies",Wed May 14 2025 19:40:34 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:34 GMT+0800 (Taipei Standard Time),65
15742,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"16:00:00","atmovies",Wed May 14 2025 19:40:34 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:34 GMT+0800 (Taipei Standard Time),116
15743,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"17:00:00","atmovies",Wed May 14 2025 19:40:34 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:34 GMT+0800 (Taipei Standard Time),116
15744,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"17:50:00","atmovies",Wed May 14 2025 19:40:34 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:34 GMT+0800 (Taipei Standard Time),116
15745,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"18:20:00","atmovies",Wed May 14 2025 19:40:34 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:34 GMT+0800 (Taipei Standard Time),116
15746,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"19:20:00","atmovies",Wed May 14 2025 19:40:34 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:34 GMT+0800 (Taipei Standard Time),116
15747,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"10:30:00","atmovies",Wed May 14 2025 19:40:34 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:34 GMT+0800 (Taipei Standard Time),5
15748,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"13:00:00","atmovies",Wed May 14 2025 19:40:34 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:34 GMT+0800 (Taipei Standard Time),5
15749,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"18:00:00","atmovies",Wed May 14 2025 19:40:35 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:35 GMT+0800 (Taipei Standard Time),5
15750,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"20:40:00","atmovies",Wed May 14 2025 19:40:35 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:35 GMT+0800 (Taipei Standard Time),116
15751,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"21:40:00","atmovies",Wed May 14 2025 19:40:35 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:35 GMT+0800 (Taipei Standard Time),116
15752,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"23:00:00","atmovies",Wed May 14 2025 19:40:35 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:35 GMT+0800 (Taipei Standard Time),116
15753,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"15:00:00","atmovies",Wed May 14 2025 19:40:35 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:35 GMT+0800 (Taipei Standard Time),7
15754,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"18:50:00","atmovies",Wed May 14 2025 19:40:35 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:35 GMT+0800 (Taipei Standard Time),7
15755,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"17:20:00","atmovies",Wed May 14 2025 19:40:35 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:35 GMT+0800 (Taipei Standard Time),65
15756,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"21:00:00","atmovies",Wed May 14 2025 19:40:35 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:35 GMT+0800 (Taipei Standard Time),65
15757,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"16:20:00","atmovies",Wed May 14 2025 19:40:35 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:35 GMT+0800 (Taipei Standard Time),20
15758,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"20:20:00","atmovies",Wed May 14 2025 19:40:35 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:35 GMT+0800 (Taipei Standard Time),20
15759,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"10:00:00","atmovies",Wed May 14 2025 19:40:35 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:35 GMT+0800 (Taipei Standard Time),27
15760,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"14:00:00","atmovies",Wed May 14 2025 19:40:35 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:35 GMT+0800 (Taipei Standard Time),27
15761,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"18:00:00","atmovies",Wed May 14 2025 19:40:35 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:35 GMT+0800 (Taipei Standard Time),27
15762,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"20:30:00","atmovies",Wed May 14 2025 19:40:35 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:35 GMT+0800 (Taipei Standard Time),63
15763,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"17:30:00","atmovies",Wed May 14 2025 19:40:35 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:35 GMT+0800 (Taipei Standard Time),40
15764,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"22:30:00","atmovies",Wed May 14 2025 19:40:36 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:36 GMT+0800 (Taipei Standard Time),40
15765,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"10:00:00","atmovies",Wed May 14 2025 19:40:36 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:36 GMT+0800 (Taipei Standard Time),21
15766,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"16:10:00","atmovies",Wed May 14 2025 19:40:36 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:36 GMT+0800 (Taipei Standard Time),21
15767,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"18:00:00","atmovies",Wed May 14 2025 19:40:36 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:36 GMT+0800 (Taipei Standard Time),49
15768,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"21:50:00","atmovies",Wed May 14 2025 19:40:36 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:36 GMT+0800 (Taipei Standard Time),49
15769,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"18:50:00","atmovies",Wed May 14 2025 19:40:36 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:36 GMT+0800 (Taipei Standard Time),54
15770,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"23:00:00","atmovies",Wed May 14 2025 19:40:36 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:36 GMT+0800 (Taipei Standard Time),54
15771,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"14:00:00","atmovies",Wed May 14 2025 19:40:36 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:36 GMT+0800 (Taipei Standard Time),20
15772,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"15:00:00","atmovies",Wed May 14 2025 19:40:36 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:36 GMT+0800 (Taipei Standard Time),63
15773,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"20:10:00","atmovies",Wed May 14 2025 19:40:36 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:36 GMT+0800 (Taipei Standard Time),63
15774,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"22:40:00","atmovies",Wed May 14 2025 19:40:36 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:36 GMT+0800 (Taipei Standard Time),25
15775,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"20:50:00","atmovies",Wed May 14 2025 19:40:36 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:36 GMT+0800 (Taipei Standard Time),39
15776,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"16:50:00","atmovies",Wed May 14 2025 19:40:36 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:36 GMT+0800 (Taipei Standard Time),7
15777,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"10:00:00","atmovies",Wed May 14 2025 19:40:36 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:36 GMT+0800 (Taipei Standard Time),73
15778,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"22:30:00","atmovies",Wed May 14 2025 19:40:36 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:36 GMT+0800 (Taipei Standard Time),25
15779,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"11:50:00","atmovies",Wed May 14 2025 19:40:36 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:36 GMT+0800 (Taipei Standard Time),39
15780,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"16:00:00","atmovies",Wed May 14 2025 19:40:37 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:37 GMT+0800 (Taipei Standard Time),54
15781,13,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"19:50:00","atmovies",Wed May 14 2025 19:40:37 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:37 GMT+0800 (Taipei Standard Time),54
15782,15,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"10:30:00","atmovies",Wed May 14 2025 19:40:37 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:37 GMT+0800 (Taipei Standard Time),45
15783,15,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"17:30:00","atmovies",Wed May 14 2025 19:40:37 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:37 GMT+0800 (Taipei Standard Time),45
15784,15,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"12:30:00","atmovies",Wed May 14 2025 19:40:37 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:37 GMT+0800 (Taipei Standard Time),133
15785,15,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"19:20:00","atmovies",Wed May 14 2025 19:40:37 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:37 GMT+0800 (Taipei Standard Time),133
15786,15,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"14:00:00","atmovies",Wed May 14 2025 19:40:38 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:38 GMT+0800 (Taipei Standard Time),27
15787,15,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"20:50:00","atmovies",Wed May 14 2025 19:40:38 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:38 GMT+0800 (Taipei Standard Time),27
15788,15,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"15:00:00","atmovies",Wed May 14 2025 19:40:38 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:38 GMT+0800 (Taipei Standard Time),74
15789,15,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"10:25:00","atmovies",Wed May 14 2025 19:40:38 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:38 GMT+0800 (Taipei Standard Time),83
15790,15,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"19:25:00","atmovies",Wed May 14 2025 19:40:38 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:38 GMT+0800 (Taipei Standard Time),135
15791,15,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"20:50:00","atmovies",Wed May 14 2025 19:40:38 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:38 GMT+0800 (Taipei Standard Time),20
15792,15,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"15:50:00","atmovies",Wed May 14 2025 19:40:38 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:38 GMT+0800 (Taipei Standard Time),28
15793,15,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"12:50:00","atmovies",Wed May 14 2025 19:40:38 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:38 GMT+0800 (Taipei Standard Time),110
15794,15,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"17:15:00","atmovies",Wed May 14 2025 19:40:38 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:38 GMT+0800 (Taipei Standard Time),76
15795,15,Thu May 15 2025 00:00:00 GMT+0800 (Taipei Standard Time),"10:30:00","atmovies",Wed May 14 2025 19:40:39 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:39 GMT+0800 (Taipei Standard Time),45
15796,15,Thu May 15 2025 00:00:00 GMT+0800 (Taipei Standard Time),"17:30:00","atmovies",Wed May 14 2025 19:40:39 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:39 GMT+0800 (Taipei Standard Time),45
15797,15,Thu May 15 2025 00:00:00 GMT+0800 (Taipei Standard Time),"12:30:00","atmovies",Wed May 14 2025 19:40:39 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:39 GMT+0800 (Taipei Standard Time),133
15798,15,Thu May 15 2025 00:00:00 GMT+0800 (Taipei Standard Time),"19:20:00","atmovies",Wed May 14 2025 19:40:39 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:39 GMT+0800 (Taipei Standard Time),133
15799,15,Thu May 15 2025 00:00:00 GMT+0800 (Taipei Standard Time),"14:00:00","atmovies",Wed May 14 2025 19:40:39 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:39 GMT+0800 (Taipei Standard Time),27
15800,15,Thu May 15 2025 00:00:00 GMT+0800 (Taipei Standard Time),"20:50:00","atmovies",Wed May 14 2025 19:40:39 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:39 GMT+0800 (Taipei Standard Time),27
15801,15,Thu May 15 2025 00:00:00 GMT+0800 (Taipei Standard Time),"14:45:00","atmovies",Wed May 14 2025 19:40:39 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:39 GMT+0800 (Taipei Standard Time),74
15802,15,Thu May 15 2025 00:00:00 GMT+0800 (Taipei Standard Time),"20:50:00","atmovies",Wed May 14 2025 19:40:39 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:39 GMT+0800 (Taipei Standard Time),83
15803,15,Thu May 15 2025 00:00:00 GMT+0800 (Taipei Standard Time),"18:50:00","atmovies",Wed May 14 2025 19:40:39 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:39 GMT+0800 (Taipei Standard Time),20
15804,15,Thu May 15 2025 00:00:00 GMT+0800 (Taipei Standard Time),"15:50:00","atmovies",Wed May 14 2025 19:40:39 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:39 GMT+0800 (Taipei Standard Time),75
15805,15,Thu May 15 2025 00:00:00 GMT+0800 (Taipei Standard Time),"10:30:00","atmovies",Wed May 14 2025 19:40:40 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:40 GMT+0800 (Taipei Standard Time),73
15806,15,Thu May 15 2025 00:00:00 GMT+0800 (Taipei Standard Time),"13:20:00","atmovies",Wed May 14 2025 19:40:40 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:40 GMT+0800 (Taipei Standard Time),13
15807,15,Thu May 15 2025 00:00:00 GMT+0800 (Taipei Standard Time),"17:00:00","atmovies",Wed May 14 2025 19:40:40 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:40 GMT+0800 (Taipei Standard Time),33
15808,11,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"10:30:00","atmovies",Wed May 14 2025 19:40:40 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:40 GMT+0800 (Taipei Standard Time),144
15809,11,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"12:40:00","atmovies",Wed May 14 2025 19:40:40 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:40 GMT+0800 (Taipei Standard Time),144
15810,11,Wed May 14 2025 00:00:00 GMT+0800 (Taipei Standard Time),"14:50:00","atmovies",Wed May 14 2025 19:40:40 GMT+0800 (Taipei Standard Time),Wed May 14 2025 19:40:40 GMT+0800 (Taipei Standard Time),144
